"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1109","Launch Google with new browser instance","chromium","Thu Jan 02 17:55:03 UTC 2025","passed","Thu Jan 02 17:55:04 UTC 2025","","githubIntegration.spec.js","",""
