"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5772","Launch Google with new browser instance","chromium","Thu Jan 02 15:17:52 UTC 2025","passed","Thu Jan 02 15:17:58 UTC 2025","","githubIntegration.spec.js","",""
