"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","873","Launch Google with new browser instance","chromium","Thu Jan 02 17:23:46 UTC 2025","passed","Thu Jan 02 17:23:47 UTC 2025","","githubIntegration.spec.js","",""
