"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","783","Launch Google with new browser instance","chromium","Thu Jan 02 17:14:59 UTC 2025","passed","Thu Jan 02 17:15:00 UTC 2025","","githubIntegration.spec.js","",""
